incidence
696.3089079519
624.2448650826
512.0468157089
761.567676125
845.8866895361
851.4242410733998
741.8976962124001
757.0810906203
739.1149380006
513.4003606026
336.7394333488
517.63956359
925.5717891838001
1115.3181983809
1284.0009677531
1461.3138921595996
1826.1477854276002
1657.6174894826001
1575.7176535848
1637.8411419942001
1330.4088310381
1263.569716622
1082.9908982680001
1046.1211374453
491.781722551
503.54772259099997
754.630103346
786.5368633503999
666.1751540365
816.0630719934
887.0418975406
833.1871601473
817.8389756183
998.8334791484
832.6298825877002
612.3214062565
0.0
147.1670345843
683.2447645676
755.7436517533
917.0439720666001
1012.9801789160001
1014.7657531749
1087.6464634335
831.3323970462
1005.4405290578
1037.0049090155999
1137.3513583489
955.5488358028
873.7747067331
434.39628788629994
0.0
768.8097133758
696.0794349473
762.6243664351
883.4044516202997
744.3052775966
855.4695211564
897.3517181002002
982.7826433121
993.0166906047
1176.9948621160001
0.0
0.0
830.3540537424001
962.0512820513001
1178.0892596096
1567.4350634045002
1951.3320262946
2052.8197439742003
1461.862584917
1699.5777711434
1329.1468418314998
1136.6912400643
1025.6713127018
1021.2059024724
405.2863436123
328.6208194982
769.5944526161
722.4580440222
657.1248537222
645.7721346896
708.6010417493
711.8408651223
693.4229880227
798.2478891098
766.548514452
710.8291463103999
0.0
643.2560451449
782.6015322514
1038.4054448226
1193.3628108211
1542.5473055218
1694.8005055064002
1347.1917692697
1522.1309833767002
1248.1296994261
1094.7177029867998
1176.7515577846
605.4564920442
360.5150214592
326.0028732457
0.0
812.0561056946001
593.1165070172
696.6195053462
762.7488013947
864.8025367541002
789.4671715297003
770.7869196692
642.2064021506
920.1011887439
1075.3223477871002
724.2339832869002
1405.9918321539
1795.4268459062
1471.2671363481
1452.4313741160001
1369.3433979441
1299.4535243899002
950.6697900794001
617.3280896198
627.2697259822
488.6975242196
496.0385807785
468.2770829764
383.41073550059997
152.1573741985
0.0
552.5599273931
508.14027345970004
430.2752755272
688.8901862339
594.9406249256
613.9787249233
654.4346874182
628.1174949196
806.4025934556
849.8422533610001
483.3697778801
944.2482962475999
1014.6843402764999
1152.2383793633
1357.8151519827
1497.1779384098002
1729.7891687285
1792.895070094
1480.5178715232998
1428.7338462122
1331.1721203526
937.9934930269001
811.9816270109
639.5134013586
221.4233614671
102.28752092239999
